"Visi-Trak Shot Profile",1,#2006-01-20 12:36:57#,9		// Misc header info
1						// Time sample period (msec) after end of shot
20						// Samples per unit length before end of shot
"Vlv Sig","Volts"					// Analog Ch. 3 description, units (if req'd)
"FSht Sig","Volts"					// Analog Ch. 4 description, units
475						// Number of position based samples
2.288853,-422.4629,-417.4107,0,0,0			// Sample VEL, ANLG1, ANLG2, ANLG3, ANLG4, TIME
141.9111,1033.059,1584.76,7.573242,3.771973,1351.968
134.6499,1038.51,1590.21,7.387695,3.769531,1352.321
132.7434,1039.601,1589.12,7.463379,3.771973,1352.692
138.6322,1038.51,1590.21,7.458496,3.762207,1353.069
142.0455,1043.962,1589.12,7.46582,3.769531,1353.429
139.1466,1035.24,1591.3,7.570801,3.76709,1353.781
135.5014,1048.323,1604.379,7.468262,3.76709,1354.141
138.5042,1036.33,1604.379,7.463379,3.769531,1354.51
145.3488,1043.962,1605.469,7.46582,3.769531,1354.871
144.648,1049.413,1614.188,7.585449,3.769531,1355.215
137.741,1050.504,1616.368,7.463379,3.76709,1355.56
135.0135,1041.781,1617.458,7.456055,3.764648,1355.923
137.741,1037.42,1619.638,7.495117,3.764648,1356.294
140.4494,1037.42,1622.907,7.46582,3.76709,1356.657
138.5042,1028.698,1621.818,7.585449,3.774414,1357.013
133.9286,1039.601,1621.818,7.375488,3.76709,1357.374
132.0423,1034.149,1619.638,7.434082,3.764648,1357.747
136.9863,1041.781,1623.997,7.48291,3.771973,1358.126
140.713,1051.594,1632.717,7.473145,3.76709,1358.491
138.1216,1039.601,1629.447,7.563477,3.771973,1358.846
134.4086,1034.149,1631.627,7.414551,3.76709,1359.208
136.9863,1043.962,1634.896,7.48291,3.771973,1359.58
141.7769,1043.962,1632.717,7.460938,3.769531,1359.945
142.9933,1049.413,1633.807,7.463379,3.769531,1360.298
139.4052,1035.24,1634.896,7.563477,3.771973,1360.647
134.1682,1042.872,1635.986,7.419434,3.76709,1361.006
135.6239,1050.504,1644.706,7.463379,3.76709,1361.379
